Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,340,18,17,"18, 1, 4, 5, 6, 7, 9,10,11,13","17, 2, 3, 8,12,14,15,16,19,20",1500,1500,78.46,97.698,1421.54,1402.302,3000,2823.842,1411.921,10,10,"0,48,69,111,145,162,204,271.1,330.7,368.9,392.3","0,49,102,144,168,191,239,313.8,389.5,421.89,488.49"
1,341,18,19,"18, 1, 4, 5, 9,11,13,16,17","19, 2, 3, 6, 7, 8,10,12,14,15,20",1350,1650,56.76,91.186,1293.24,1558.814,3000,2852.054,1426.027,9,11,"0,48,69,111,123,143.5,181.7,230.9,257.7,283.8","0,30,83,121,138,198,270.5,335.5,358.5,406.5,423.53,455.93"
1,342,18,20,"18, 2, 3, 8, 9,11,13,16,17,19","20, 1, 4, 5, 6, 7,10,12,14,15",1500,1500,105.96,74.606,1394.04,1425.394,3000,2819.434,1409.717,10,10,"0,74,127,169,247,267.5,305.7,354.9,381.7,442.8,529.8","0,79,100,142,176,193,220,285,308,356,373.03"
1,343,19,1,"19, 2, 3, 6, 7, 8,12,14,15,20","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,68.486,78,1431.514,1422,3000,2853.514,1426.757,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
1,344,19,2,"19, 1, 4, 5, 6, 7,10,12,14,15,20","2, 3, 8, 9,11,13,16,17,18",1650,1350,84.286,81.56,1565.714,1268.44,3000,2834.154,1417.077,11,9,"0,95,116,158,192,209,236,301,324,372,389.03,421.43","0,53,95,173,193.5,231.7,280.9,307.7,333.8,407.8"
1,345,19,3,"19, 1, 2, 6, 7, 8,12,14,15,20","3, 4, 5, 9,10,11,13,16,17,18",1500,1500,88.486,90,1411.514,1410,3000,2821.514,1410.757,10,10,"0,95,192,221,238,298,322,345,393,410.03,442.43","0,67,109,121,188.1,247.7,285.9,335.1,361.9,388,450"
1,346,19,4,"19, 1, 2, 3, 6, 7, 8,12,14,15,20","4, 5, 9,10,11,13,16,17,18",1650,1350,100.886,71.6,1549.114,1278.4,3000,2827.514,1413.757,11,9,"0,95,192,245,283,300,360,384,407,455,472.03,504.43","0,42,54,121.1,180.7,218.9,268.1,294.9,321,358"
1,347,19,5,"19, 1, 2, 3, 4, 8,12,14,15,20","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,102.086,74.4,1397.914,1425.6,3000,2823.514,1411.757,10,10,"0,95,192,245,312,366,390,413,461,478.03,510.43","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,348,19,6,"19, 1, 2, 3, 4, 5, 9,10,11,13,14,15,20","6, 7, 8,12,16,17,18",1950,1050,139.466,44.46,1810.534,1005.54,3000,2816.074,1408.037,13,7,"0,95,192,245,312,354,366,433.1,492.7,530.9,599.9,647.9,664.93,697.33","0,17,77,101,123.4,150.2,176.3,222.3"
1,349,19,7,"19, 1, 2, 3, 4, 5, 6, 8,12,14,15,20","7, 9,10,11,13,16,17,18",1800,1200,121.286,72.2,1678.714,1127.8,3000,2806.514,1403.257,12,8,"0,95,192,245,312,354,388,462,486,509,557,574.03,606.43","0,42,109.1,168.7,206.9,256.1,282.9,309,361"
1,350,19,8,"19, 1, 2, 3, 4, 5, 6, 7,10,12,14,15,16,17,20","8, 9,11,13,18",2250,750,153.714,46.42,2096.286,703.58,3000,2799.866,1399.933,15,5,"0,95,192,245,312,354,388,405,432,497,520,568,642.8,669.6,736.17,768.57","0,78,98.5,136.7,160.1,232.1"
1,351,19,9,"19, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,20","9,10,11,13,16,17,18",1950,1050,121.886,57.2,1828.114,992.8,3000,2820.914,1410.457,13,7,"0,95,192,245,312,354,388,405,465,489,512,560,577.03,609.43","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,352,19,10,"19, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,15,20","10,12,16,17,18",2250,750,153.626,43.94,2096.374,706.06,3000,2802.434,1401.217,15,5,"0,95,192,245,312,354,388,405,465,543,563.5,601.7,670.7,718.7,735.73,768.13","0,65,87.4,114.2,140.3,219.7"
1,353,19,11,"19, 2, 3, 6, 7, 8,12,14,15,20","11, 1, 4, 5, 9,10,13,16,17,18",1500,1500,68.486,90.78,1431.514,1409.22,3000,2840.734,1420.367,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9"
1,354,19,12,"19, 2, 3, 8, 9,11,13,14,15,20","12, 1, 4, 5, 6, 7,10,16,17,18",1500,1500,85.626,65.88,1414.374,1434.12,3000,2848.494,1424.247,10,10,"0,30,83,125,203,223.5,261.7,330.7,378.7,395.73,428.13","0,21,42,84,118,135,162,228.5,255.3,281.4,329.4"
1,355,19,13,"19, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,14,15,20","13,16,17,18",2400,600,171.626,25.1,2228.374,574.9,3000,2803.274,1401.637,16,4,"0,95,192,245,312,354,388,405,465,543,610.1,669.7,737.7,760.7,808.7,825.73,858.13","0,49.2,76,102.1,125.5"
1,356,19,14,"19, 2, 3, 8,12,15,20","14, 1, 4, 5, 6, 7, 9,10,11,13,16,17,18",1050,1950,51.686,103,998.314,1847,3000,2845.314,1422.657,7,13,"0,30,83,125,149,209,226.03,258.43","0,43,64,106,140,157,199,266.1,325.7,363.9,413.1,439.9,466,515"
1,357,19,15,"19, 2, 3, 8,12,16,17,18","15, 1, 4, 5, 6, 7, 9,10,11,13,14,20",1200,1800,62.26,105.498,1137.74,1694.502,3000,2832.242,1416.121,8,12,"0,30,83,125,149,171.4,198.2,224.3,311.3","0,79,100,142,176,193,235,302.1,361.7,399.9,468.9,510.49,527.49"
1,358,19,16,"19, 2, 3, 6, 7, 8,12,14,15,20","16, 1, 4, 5, 9,10,11,13,17,18",1500,1500,68.486,71.9,1431.514,1428.1,3000,2859.614,1429.807,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,28,49,91,103,170.1,229.7,267.9,307.3,333.4,359.5"
1,359,19,17,"19, 1, 4, 5, 9,10,11,13,14,15,20","17, 2, 3, 6, 7, 8,12,16,18",1650,1350,100.266,110.1,1549.734,1239.9,3000,2789.634,1394.817,11,9,"0,95,116,158,170,237.1,296.7,334.9,403.9,451.9,468.93,501.33","0,49,102,140,157,217,241,263.4,524.4,550.5"
1,360,19,18,"19, 2, 3, 6, 7, 8,12,14,15,20","18, 1, 4, 5, 9,10,11,13,16,17",1500,1500,68.486,78,1431.514,1422,3000,2853.514,1426.757,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,48,69,111,123,190.1,249.7,287.9,337.1,363.9,390"
1,361,19,20,"19, 2, 3, 8, 9,11,13,16,17,18","20, 1, 4, 5, 6, 7,10,12,14,15",1500,1500,90.16,74.606,1409.84,1425.394,3000,2835.234,1417.617,10,10,"0,30,83,125,203,223.5,261.7,310.9,337.7,363.8,450.8","0,79,100,142,176,193,220,285,308,356,373.03"
1,362,20,1,"20, 2, 3, 8, 9,11,13,14,15,19","1, 4, 5, 6, 7,10,12,16,17,18",1500,1500,97.658,65.86,1402.342,1434.14,3000,2836.482,1418.241,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,21,63,97,114,141,206,228.4,255.2,281.3,329.3"
1,363,20,2,"20, 1, 4, 5, 6, 7,10,12,14,15","2, 3, 8, 9,11,13,16,17,18,19",1500,1500,74.606,90.16,1425.394,1409.84,3000,2835.234,1417.617,10,10,"0,79,100,142,176,193,220,285,308,356,373.03","0,53,95,173,193.5,231.7,280.9,307.7,333.8,420.8,450.8"
1,364,20,3,"20, 1, 2, 6, 7, 8,12,14,15","3, 4, 5, 9,10,11,13,16,17,18,19",1350,1650,78.806,103.2,1271.194,1546.8,3000,2817.994,1408.997,9,11,"0,79,176,205,222,282,306,329,377,394.03","0,67,109,121,188.1,247.7,285.9,335.1,361.9,388,475,516"
1,365,20,4,"20, 1, 2, 3, 6, 7, 8,12,14,15,19","4, 5, 9,10,11,13,16,17,18",1650,1350,104.118,71.6,1545.882,1278.4,3000,2824.282,1412.141,11,9,"0,79,176,229,267,284,344,368,391,439,488.2,520.59","0,42,54,121.1,180.7,218.9,268.1,294.9,321,358"
1,366,20,5,"20, 1, 2, 3, 4, 8,12,14,15,19","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,105.318,74.4,1394.682,1425.6,3000,2820.282,1410.141,10,10,"0,79,176,229,296,350,374,397,445,494.2,526.59","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,367,20,6,"20, 1, 2, 3, 4, 5, 8,12,14,15,19","6, 7, 9,10,11,13,16,17,18",1650,1350,116.318,74.4,1533.682,1275.6,3000,2809.282,1404.641,11,9,"0,79,176,229,296,338,405,429,452,500,549.2,581.59","0,17,59,126.1,185.7,223.9,273.1,299.9,326,372"
1,368,20,7,"20, 1, 2, 3, 4, 5, 6, 9,10,11,13,14,15,19","7, 8,12,16,17,18",2100,900,153.098,42.26,1946.902,857.74,3000,2804.642,1402.321,14,6,"0,79,176,229,296,338,372,402,469.1,528.7,566.9,635.9,683.9,733.1,765.49","0,60,84,106.4,133.2,159.3,211.3"
1,369,20,8,"20, 1, 2, 3, 4, 5, 6, 7,10,12,14,15,19","8, 9,11,13,16,17,18",1950,1050,126.718,62.16,1823.282,987.84,3000,2811.122,1405.561,13,7,"0,79,176,229,296,338,372,389,416,481,504,552,601.2,633.59","0,78,98.5,136.7,185.9,212.7,238.8,310.8"
1,370,20,9,"20, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19","9,10,11,13,16,17,18",1950,1050,125.118,57.2,1824.882,992.8,3000,2817.682,1408.841,13,7,"0,79,176,229,296,338,372,389,449,473,496,544,593.2,625.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,371,20,10,"20, 1, 4, 5, 9,11,13,14,15","10, 2, 3, 6, 7, 8,12,16,17,18,19",1350,1650,69.346,79.26,1280.654,1570.74,3000,2851.394,1425.697,9,11,"0,79,100,142,154,174.5,212.7,281.7,329.7,346.73","0,32,85,123,140,200,224,246.4,273.2,299.3,386.3,396.3"
1,372,20,11,"20, 2, 3, 6, 7, 8,12,14,15,16,17,19","11, 1, 4, 5, 9,10,13,18",1800,1200,103.218,75.04,1696.782,1124.96,3000,2821.742,1410.871,12,8,"0,58,111,149,166,226,250,273,321,395.8,422.6,483.7,516.09","0,78,99,141,153,220.1,312.1,335.5,375.2"
1,373,20,12,"20, 2, 3, 8, 9,11,13,14,15,19","12, 1, 4, 5, 6, 7,10,16,17,18",1500,1500,97.658,65.88,1402.342,1434.12,3000,2836.462,1418.231,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,21,42,84,118,135,162,228.5,255.3,281.4,329.4"
1,374,20,13,"20, 1, 4, 5, 6, 7,10,12,14,15","13, 2, 3, 8, 9,11,16,17,18,19",1500,1500,74.606,112,1425.394,1388,3000,2813.394,1406.697,10,10,"0,79,100,142,176,193,220,285,308,356,373.03","0,78,131,173,251,271.5,322.1,348.9,375,462,560"
1,375,20,14,"20, 2, 3, 6, 7, 8,12,15,19","14, 1, 4, 5, 9,10,11,13,16,17,18",1350,1650,78.318,86.8,1271.682,1563.2,3000,2834.882,1417.441,9,11,"0,58,111,149,166,226,250,310,359.2,391.59","0,43,64,106,118,185.1,244.7,282.9,332.1,358.9,385,434"
1,376,20,15,"20, 1, 4, 5, 6, 7,10,12,16,17,18","15, 2, 3, 8, 9,11,13,14,19",1650,1350,89.814,95.42,1560.186,1254.58,3000,2814.766,1407.383,11,9,"0,79,100,142,176,193,220,285,307.4,334.2,360.3,449.07","0,75,128,170,248,268.5,306.7,375.7,428.1,477.1"
1,377,20,16,"20, 2, 3, 8, 9,11,13,14,15,19","16, 1, 4, 5, 6, 7,10,12,17,18",1500,1500,97.658,66.04,1402.342,1433.96,3000,2836.302,1418.151,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,28,49,91,125,142,169,234,278,304.1,330.2"
1,378,20,17,"20, 1, 4, 5, 6, 7,10,12,14,15","17, 2, 3, 8, 9,11,13,16,18,19",1500,1500,74.606,147.8,1425.394,1352.2,3000,2777.594,1388.797,10,10,"0,79,100,142,176,193,220,285,308,356,373.03","0,49,102,144,222,242.5,280.7,329.9,590.9,677.9,739"
1,379,20,18,"20, 1, 4, 5, 6, 7,10,12,14,15","18, 2, 3, 8, 9,11,13,16,17,19",1500,1500,74.606,105.96,1425.394,1394.04,3000,2819.434,1409.717,10,10,"0,79,100,142,176,193,220,285,308,356,373.03","0,74,127,169,247,267.5,305.7,354.9,381.7,442.8,529.8"
1,380,20,19,"20, 1, 4, 5, 9,10,11,13,14,15","19, 2, 3, 6, 7, 8,12,16,17,18",1500,1500,90.586,76.86,1409.414,1423.14,3000,2832.554,1416.277,10,10,"0,79,100,142,154,221.1,280.7,318.9,387.9,435.9,452.93","0,30,83,121,138,198,222,244.4,271.2,297.3,384.3"
